id,model,ai_model,pipeline_stage_id,pipeline_stage,content_num,content_group,times_assigned_human,total_assignments,proportions,content_group_sim_tfidf
P1_GPT2_09,GPT2,GPT2,1,news,9,P1GPT2,14,56,0.25,0.10947246228378836
P1_GPT2_10,GPT2,GPT2,1,news,10,P1GPT2,19,56,0.339285714285714,0.1529412378896557
P1_GPT2_11,GPT2,GPT2,1,news,11,P1GPT2,18,56,0.321428571428571,0.21269767781889432
P1_GPT2_12,GPT2,GPT2,1,news,12,P1GPT2,19,56,0.339285714285714,0.14099428656843188
P1_GPT2_13,GPT2,GPT2,1,news,13,P1GPT2,17,56,0.303571428571429,0.1525768852154732
P1_GPT2_14,GPT2,GPT2,1,news,14,P1GPT2,14,56,0.25,0.18508481978048355
P1_GPT2_15,GPT2,GPT2,1,news,15,P1GPT2,11,56,0.196428571428571,0.20356687076561455
P2_GPT2_01,GPT2,GPT2,2,reaction,1,P2GPT2,15,59,0.254237288135593,0.10002881933018035
P2_GPT2_02,GPT2,GPT2,2,reaction,2,P2GPT2,19,59,0.322033898305085,0.13730804312595718
P2_GPT2_03,GPT2,GPT2,2,reaction,3,P2GPT2,14,59,0.23728813559322,0.12374970328861978
P2_GPT2_04,GPT2,GPT2,2,reaction,4,P2GPT2,21,59,0.35593220338983,0.0646271096358381
P2_GPT2_05,GPT2,GPT2,2,reaction,5,P2GPT2,19,59,0.322033898305085,0.11549896283164252
P2_GPT2_06,GPT2,GPT2,2,reaction,6,P2GPT2,17,59,0.288135593220339,0.13729104874234166
P2_GPT2_07,GPT2,GPT2,2,reaction,7,P2GPT2,14,59,0.23728813559322,0.1076333136531883
P2_GPT2_08,GPT2,GPT2,2,reaction,8,P2GPT2,28,59,0.474576271186441,0.12400066758862431
P2_GPT2_09,GPT2,GPT2,2,reaction,9,P2GPT2,8,59,0.135593220338983,0.14241643878343824
P2_GPT2_10,GPT2,GPT2,2,reaction,10,P2GPT2,34,59,0.576271186440678,0.1451475164204596
P2_GPT2_11,GPT2,GPT2,2,reaction,11,P2GPT2,23,59,0.389830508474576,0.10862831074800038
P2_GPT2_12,GPT2,GPT2,2,reaction,12,P2GPT2,19,59,0.322033898305085,0.13173798499919093
P2_GPT2_13,GPT2,GPT2,2,reaction,13,P2GPT2,9,59,0.152542372881356,0.12168327685809352
P2_GPT2_14,GPT2,GPT2,2,reaction,14,P2GPT2,16,59,0.271186440677966,0.16399701837034733
P2_GPT2_15,GPT2,GPT2,2,reaction,15,P2GPT2,28,59,0.474576271186441,0.130329581055269
P3_GPT2_01,GPT2,GPT2,3,account,1,P3GPT2,18,56,0.321428571428571,0.13905469190261874
P3_GPT2_02,GPT2,GPT2,3,account,2,P3GPT2,29,56,0.517857142857143,0.1026685168515714
P3_GPT2_03,GPT2,GPT2,3,account,3,P3GPT2,29,56,0.517857142857143,0.12220163392137265
P3_GPT2_04,GPT2,GPT2,3,account,4,P3GPT2,29,56,0.517857142857143,0.07000255230067592
P3_GPT2_05,GPT2,GPT2,3,account,5,P3GPT2,25,56,0.446428571428571,0.0
P3_GPT2_06,GPT2,GPT2,3,account,6,P3GPT2,33,56,0.589285714285714,0.1287213862591777
P3_GPT2_07,GPT2,GPT2,3,account,7,P3GPT2,20,56,0.357142857142857,0.08932994309306105
P3_GPT2_08,GPT2,GPT2,3,account,8,P3GPT2,15,56,0.267857142857143,0.08095707132268751
P3_GPT2_09,GPT2,GPT2,3,account,9,P3GPT2,19,56,0.339285714285714,0.12298531566793154
P3_GPT2_10,GPT2,GPT2,3,account,10,P3GPT2,12,56,0.214285714285714,0.07401188565404529
P3_GPT2_11,GPT2,GPT2,3,account,11,P3GPT2,33,56,0.589285714285714,0.1141385844268236
P3_GPT2_12,GPT2,GPT2,3,account,12,P3GPT2,13,56,0.232142857142857,0.12482793177616622
P3_GPT2_13,GPT2,GPT2,3,account,13,P3GPT2,13,56,0.232142857142857,0.10414640918838144
P3_GPT2_14,GPT2,GPT2,3,account,14,P3GPT2,17,56,0.303571428571429,0.1348563017898712
P3_GPT2_15,GPT2,GPT2,3,account,15,P3GPT2,15,56,0.267857142857143,0.024732110113817613
P4_GPT2_01,GPT2,GPT2,4,reply,1,P4GPT2,16,52,0.307692307692308,0.6937195555760967
P4_GPT2_02,GPT2,GPT2,4,reply,2,P4GPT2,12,52,0.230769230769231,0.46153987822942605
P4_GPT2_03,GPT2,GPT2,4,reply,3,P4GPT2,11,52,0.211538461538462,0.5262331375774564
P4_GPT2_04,GPT2,GPT2,4,reply,4,P4GPT2,15,52,0.288461538461538,0.46373890258345657
P4_GPT2_05,GPT2,GPT2,4,reply,5,P4GPT2,15,52,0.288461538461538,0.408760974913944
P4_GPT2_06,GPT2,GPT2,4,reply,6,P4GPT2,14,52,0.269230769230769,0.5139581141060953
P4_GPT2_07,GPT2,GPT2,4,reply,7,P4GPT2,13,52,0.25,0.4183242159058776
P4_GPT2_08,GPT2,GPT2,4,reply,8,P4GPT2,14,52,0.269230769230769,0.5772496139177015
P4_GPT2_09,GPT2,GPT2,4,reply,9,P4GPT2,8,52,0.153846153846154,0.4751499222248339
P4_GPT2_10,GPT2,GPT2,4,reply,10,P4GPT2,11,52,0.211538461538462,0.4735597626741607
P4_GPT2_11,GPT2,GPT2,4,reply,11,P4GPT2,13,52,0.25,0.6937195555760967
P4_GPT2_12,GPT2,GPT2,4,reply,12,P4GPT2,11,52,0.211538461538462,0.6937195555760967
P4_GPT2_13,GPT2,GPT2,4,reply,13,P4GPT2,12,52,0.230769230769231,0.46765173444217456
P4_GPT2_14,GPT2,GPT2,4,reply,14,P4GPT2,12,52,0.230769230769231,0.4639242925659684
P4_GPT2_15,GPT2,GPT2,4,reply,15,P4GPT2,8,52,0.153846153846154,0.5452932842485755
P1_H_01.GPT2,H,GPT2,1,news,1,P1H,42,56,0.75,0.24152553744241678
P1_H_02.GPT2,H,GPT2,1,news,2,P1H,29,56,0.517857142857143,0.23396781962574176
P1_H_03.GPT2,H,GPT2,1,news,3,P1H,49,56,0.875,0.21286540782976152
P1_H_04.GPT2,H,GPT2,1,news,4,P1H,45,56,0.803571428571429,0.2209251102470042
P1_H_05.GPT2,H,GPT2,1,news,5,P1H,40,56,0.714285714285714,0.18613077286538443
P1_H_06.GPT2,H,GPT2,1,news,6,P1H,30,56,0.535714285714286,0.22652374680874773
P1_H_07.GPT2,H,GPT2,1,news,7,P1H,39,56,0.696428571428571,0.23585911029666912
P1_H_08.GPT2,H,GPT2,1,news,8,P1H,39,56,0.696428571428571,0.23397611174729435
P1_H_09.GPT2,H,GPT2,1,news,9,P1H,32,56,0.571428571428571,0.18959077067378902
P1_H_10.GPT2,H,GPT2,1,news,10,P1H,40,56,0.714285714285714,0.24442475850958242
P1_H_11.GPT2,H,GPT2,1,news,11,P1H,37,56,0.660714285714286,0.25532604949675897
P1_H_12.GPT2,H,GPT2,1,news,12,P1H,37,56,0.660714285714286,0.23715564992573407
P1_H_13.GPT2,H,GPT2,1,news,13,P1H,33,56,0.589285714285714,0.17304375537173877
P1_H_14.GPT2,H,GPT2,1,news,14,P1H,33,56,0.589285714285714,0.24597543694098792
P1_H_15.GPT2,H,GPT2,1,news,15,P1H,41,56,0.732142857142857,0.2448292947598642
P2_H_01.GPT2,H,GPT2,2,reaction,1,P2H,46,59,0.779661016949153,0.09673450931484452
P2_H_02.GPT2,H,GPT2,2,reaction,2,P2H,51,59,0.864406779661017,0.09861741918325503
P2_H_03.GPT2,H,GPT2,2,reaction,3,P2H,54,59,0.915254237288136,0.10633373477426038
P2_H_04.GPT2,H,GPT2,2,reaction,4,P2H,48,59,0.813559322033898,0.12037742340797035
P2_H_05.GPT2,H,GPT2,2,reaction,5,P2H,47,59,0.796610169491525,0.09103811947177834
P2_H_06.GPT2,H,GPT2,2,reaction,6,P2H,54,59,0.915254237288136,0.1040913531536842
P2_H_07.GPT2,H,GPT2,2,reaction,7,P2H,57,59,0.966101694915254,0.09715870012141858
P2_H_08.GPT2,H,GPT2,2,reaction,8,P2H,53,59,0.898305084745763,0.0570855669166246
P2_H_09.GPT2,H,GPT2,2,reaction,9,P2H,41,59,0.694915254237288,0.14689432614297426
P2_H_10.GPT2,H,GPT2,2,reaction,10,P2H,51,59,0.864406779661017,0.1094994559358395
P2_H_11.GPT2,H,GPT2,2,reaction,11,P2H,47,59,0.796610169491525,0.09347582759273032
P2_H_12.GPT2,H,GPT2,2,reaction,12,P2H,43,59,0.728813559322034,0.08757101836694901
P2_H_13.GPT2,H,GPT2,2,reaction,13,P2H,43,59,0.728813559322034,0.10262369897520042
P2_H_14.GPT2,H,GPT2,2,reaction,14,P2H,48,59,0.813559322033898,0.0945968498896499
P2_H_15.GPT2,H,GPT2,2,reaction,15,P2H,48,59,0.813559322033898,0.10795499212060049
P3_H_01.GPT2,H,GPT2,3,account,1,P3H,50,56,0.892857142857143,0.07971020877301897
P3_H_02.GPT2,H,GPT2,3,account,2,P3H,43,56,0.767857142857143,0.10044424049825598
P3_H_03.GPT2,H,GPT2,3,account,3,P3H,36,56,0.642857142857143,0.05009183081705276
P3_H_04.GPT2,H,GPT2,3,account,4,P3H,40,56,0.714285714285714,0.026667428656138102
P3_H_05.GPT2,H,GPT2,3,account,5,P3H,35,56,0.625,0.04714660182789305
P3_H_06.GPT2,H,GPT2,3,account,6,P3H,34,56,0.607142857142857,0.039971355678029015
P3_H_07.GPT2,H,GPT2,3,account,7,P3H,41,56,0.732142857142857,0.05367508440069916
P3_H_08.GPT2,H,GPT2,3,account,8,P3H,36,56,0.642857142857143,0.0
P3_H_09.GPT2,H,GPT2,3,account,9,P3H,37,56,0.660714285714286,0.05995212442055563
P3_H_10.GPT2,H,GPT2,3,account,10,P3H,39,56,0.696428571428571,0.08119897050386514
P3_H_11.GPT2,H,GPT2,3,account,11,P3H,35,56,0.625,0.056227072032934027
P3_H_12.GPT2,H,GPT2,3,account,12,P3H,33,56,0.589285714285714,0.05646361106303096
P3_H_13.GPT2,H,GPT2,3,account,13,P3H,37,56,0.660714285714286,0.01415440557791059
P3_H_14.GPT2,H,GPT2,3,account,14,P3H,44,56,0.785714285714286,0.048089149510285215
P3_H_15.GPT2,H,GPT2,3,account,15,P3H,37,56,0.660714285714286,0.07203781621105235
P4_H_01.GPT2,H,GPT2,4,reply,1,P4H,50,52,0.961538461538462,0.07390127055806854
P4_H_02.GPT2,H,GPT2,4,reply,2,P4H,49,52,0.942307692307692,0.05570538507562193
P4_H_03.GPT2,H,GPT2,4,reply,3,P4H,42,52,0.807692307692308,0.10452730100128078
P4_H_04.GPT2,H,GPT2,4,reply,4,P4H,46,52,0.884615384615385,0.07583142691010547
P4_H_05.GPT2,H,GPT2,4,reply,5,P4H,47,52,0.903846153846154,0.06851206940803233
P4_H_06.GPT2,H,GPT2,4,reply,6,P4H,42,52,0.807692307692308,0.07558355432882012
P4_H_07.GPT2,H,GPT2,4,reply,7,P4H,41,52,0.788461538461538,0.03512729588697048
P4_H_08.GPT2,H,GPT2,4,reply,8,P4H,44,52,0.846153846153846,0.05423464336642931
P4_H_09.GPT2,H,GPT2,4,reply,9,P4H,43,52,0.826923076923077,0.06238743068682317
P4_H_10.GPT2,H,GPT2,4,reply,10,P4H,43,52,0.826923076923077,0.05782912140855206
P4_H_11.GPT2,H,GPT2,4,reply,11,P4H,41,52,0.788461538461538,0.09673394317608495
P4_H_12.GPT2,H,GPT2,4,reply,12,P4H,44,52,0.846153846153846,0.07293300638355808
P4_H_13.GPT2,H,GPT2,4,reply,13,P4H,45,52,0.865384615384615,0.07783914183397948
P4_H_14.GPT2,H,GPT2,4,reply,14,P4H,41,52,0.788461538461538,0.06739313225606368
P4_H_15.GPT2,H,GPT2,4,reply,15,P4H,48,52,0.923076923076923,0.08840248670668335
P1_GPT35_01,GPT35,GPT35,1,news,1,P1GPT3,24,57,0.421052631578947,0.3948064664160765
P1_GPT35_02,GPT35,GPT35,1,news,2,P1GPT3,30,57,0.526315789473684,0.3003128241613599
P1_GPT35_03,GPT35,GPT35,1,news,3,P1GPT3,26,57,0.456140350877193,0.3266828662619807
P1_GPT35_04,GPT35,GPT35,1,news,4,P1GPT3,40,57,0.701754385964912,0.32725009453116893
P1_GPT35_05,GPT35,GPT35,1,news,5,P1GPT3,28,57,0.491228070175439,0.3093007267308828
P1_GPT35_06,GPT35,GPT35,1,news,6,P1GPT3,29,57,0.508771929824561,0.29050112875172107
P1_GPT35_07,GPT35,GPT35,1,news,7,P1GPT3,25,57,0.43859649122807,0.3245844033716659
P1_GPT35_08,GPT35,GPT35,1,news,8,P1GPT3,31,57,0.543859649122807,0.3756176694603143
P1_GPT35_09,GPT35,GPT35,1,news,9,P1GPT3,32,57,0.56140350877193,0.37796163130261784
P1_GPT35_10,GPT35,GPT35,1,news,10,P1GPT3,23,57,0.403508771929825,0.30272400604426103
P1_GPT35_11,GPT35,GPT35,1,news,11,P1GPT3,28,57,0.491228070175439,0.37525012695974785
P1_GPT35_12,GPT35,GPT35,1,news,12,P1GPT3,38,57,0.666666666666667,0.3850079634736974
P1_GPT35_13,GPT35,GPT35,1,news,13,P1GPT3,32,57,0.56140350877193,0.3825353160569902
P1_GPT35_14,GPT35,GPT35,1,news,14,P1GPT3,35,57,0.614035087719298,0.3969959262741943
P1_GPT35_15,GPT35,GPT35,1,news,15,P1GPT3,32,57,0.56140350877193,0.40795277044314837
P2_GPT35_01,GPT35,GPT35,2,reaction,1,P2GPT3,22,58,0.379310344827586,0.17857201595978453
P2_GPT35_02,GPT35,GPT35,2,reaction,2,P2GPT3,38,58,0.655172413793103,0.25809462512373144
