id,model,ai_model,pipeline_stage_id,pipeline_stage,content_num,content_group,times_assigned_human,total_assignments,proportions,content_group_sim_tfidf
P2_H_03.FlanT5,H,FlanT5,2,reaction,3,P2H,46,57,0.807017543859649,0.07291801788878398
P2_H_04.FlanT5,H,FlanT5,2,reaction,4,P2H,38,57,0.666666666666667,0.08473367134093761
P2_H_05.FlanT5,H,FlanT5,2,reaction,5,P2H,33,57,0.578947368421053,0.08887969570524278
P2_H_06.FlanT5,H,FlanT5,2,reaction,6,P2H,46,57,0.807017543859649,0.06106204603951499
P2_H_07.FlanT5,H,FlanT5,2,reaction,7,P2H,32,57,0.56140350877193,0.09121148558796162
P2_H_08.FlanT5,H,FlanT5,2,reaction,8,P2H,37,57,0.649122807017544,0.07818318125280262
P2_H_09.FlanT5,H,FlanT5,2,reaction,9,P2H,31,57,0.543859649122807,0.07080756655509692
P2_H_10.FlanT5,H,FlanT5,2,reaction,10,P2H,49,57,0.859649122807018,0.07404841507920047
P2_H_11.FlanT5,H,FlanT5,2,reaction,11,P2H,41,57,0.719298245614035,0.050551696840346716
P2_H_12.FlanT5,H,FlanT5,2,reaction,12,P2H,49,57,0.859649122807018,0.10162912020516891
P2_H_13.FlanT5,H,FlanT5,2,reaction,13,P2H,36,57,0.631578947368421,0.08131577529280888
P2_H_14.FlanT5,H,FlanT5,2,reaction,14,P2H,37,57,0.649122807017544,0.07571429749815979
P2_H_15.FlanT5,H,FlanT5,2,reaction,15,P2H,38,57,0.666666666666667,0.08022655241595293
P3_H_01.FlanT5,H,FlanT5,3,account,1,P3H,44,57,0.771929824561403,0.09496943546542892
P3_H_02.FlanT5,H,FlanT5,3,account,2,P3H,39,57,0.68421052631579,0.11489495612961434
P3_H_03.FlanT5,H,FlanT5,3,account,3,P3H,40,57,0.701754385964912,0.09110765142174246
P3_H_04.FlanT5,H,FlanT5,3,account,4,P3H,37,57,0.649122807017544,0.04971980850496804
P3_H_05.FlanT5,H,FlanT5,3,account,5,P3H,52,57,0.912280701754386,0.09857884136242508
P3_H_06.FlanT5,H,FlanT5,3,account,6,P3H,33,57,0.578947368421053,0.034569730031897734
P3_H_07.FlanT5,H,FlanT5,3,account,7,P3H,32,57,0.56140350877193,0.006637211160095623
P3_H_08.FlanT5,H,FlanT5,3,account,8,P3H,31,57,0.543859649122807,0.030737033014218682
P3_H_09.FlanT5,H,FlanT5,3,account,9,P3H,38,57,0.666666666666667,0.013761058230231603
P3_H_10.FlanT5,H,FlanT5,3,account,10,P3H,47,57,0.824561403508772,0.017755047565114656
P3_H_11.FlanT5,H,FlanT5,3,account,11,P3H,39,57,0.68421052631579,0.04504773419588754
P3_H_12.FlanT5,H,FlanT5,3,account,12,P3H,46,57,0.807017543859649,0.09668124743137575
P3_H_13.FlanT5,H,FlanT5,3,account,13,P3H,42,57,0.736842105263158,0.022053923788035484
P3_H_14.FlanT5,H,FlanT5,3,account,14,P3H,39,57,0.68421052631579,0.08030428125405427
P3_H_15.FlanT5,H,FlanT5,3,account,15,P3H,41,57,0.719298245614035,0.09583271290388838
P4_H_01.FlanT5,H,FlanT5,4,reply,1,P4H,50,58,0.862068965517241,0.06002581646760644
P4_H_02.FlanT5,H,FlanT5,4,reply,2,P4H,46,58,0.793103448275862,0.07688184283133262
P4_H_03.FlanT5,H,FlanT5,4,reply,3,P4H,42,58,0.724137931034483,0.08104174972625479
P4_H_04.FlanT5,H,FlanT5,4,reply,4,P4H,46,58,0.793103448275862,0.07938093489274553
P4_H_05.FlanT5,H,FlanT5,4,reply,5,P4H,42,58,0.724137931034483,0.023768626719825027
P4_H_06.FlanT5,H,FlanT5,4,reply,6,P4H,48,58,0.827586206896552,0.08411780846508587
P4_H_07.FlanT5,H,FlanT5,4,reply,7,P4H,49,58,0.844827586206897,0.06500431441938141
P4_H_08.FlanT5,H,FlanT5,4,reply,8,P4H,24,58,0.413793103448276,0.06885595152725633
P4_H_09.FlanT5,H,FlanT5,4,reply,9,P4H,38,58,0.655172413793103,0.10804287228814889
P4_H_10.FlanT5,H,FlanT5,4,reply,10,P4H,40,58,0.689655172413793,0.06259313440562754
P4_H_11.FlanT5,H,FlanT5,4,reply,11,P4H,45,58,0.775862068965517,0.07582368955492766
P4_H_12.FlanT5,H,FlanT5,4,reply,12,P4H,33,58,0.568965517241379,0.09414441076610196
P4_H_13.FlanT5,H,FlanT5,4,reply,13,P4H,50,58,0.862068965517241,0.11451271930129249
P4_H_14.FlanT5,H,FlanT5,4,reply,14,P4H,51,58,0.879310344827586,0.03223687761189629
P4_H_15.FlanT5,H,FlanT5,4,reply,15,P4H,38,58,0.655172413793103,0.09693005376737111
P1_GPT2_01,GPT2,GPT2,1,news,1,P1GPT2,25,56,0.446428571428571,0.30173009416484503
P1_GPT2_02,GPT2,GPT2,1,news,2,P1GPT2,15,56,0.267857142857143,0.22090389134391808
P1_GPT2_03,GPT2,GPT2,1,news,3,P1GPT2,16,56,0.285714285714286,0.23459589623918012
P1_GPT2_04,GPT2,GPT2,1,news,4,P1GPT2,19,56,0.339285714285714,0.292567055555958
P1_GPT2_05,GPT2,GPT2,1,news,5,P1GPT2,22,56,0.392857142857143,0.2361596634440393
P1_GPT2_06,GPT2,GPT2,1,news,6,P1GPT2,24,56,0.428571428571429,0.2685760362058003
P1_GPT2_07,GPT2,GPT2,1,news,7,P1GPT2,18,56,0.321428571428571,0.29654823669516645
P1_GPT2_08,GPT2,GPT2,1,news,8,P1GPT2,25,56,0.446428571428571,0.11742962393036847
P1_GPT2_09,GPT2,GPT2,1,news,9,P1GPT2,23,56,0.410714285714286,0.2407637581104259
P1_GPT2_10,GPT2,GPT2,1,news,10,P1GPT2,22,56,0.392857142857143,0.21576280888724858
P1_GPT2_11,GPT2,GPT2,1,news,11,P1GPT2,34,56,0.607142857142857,0.2882994142173264
P1_GPT2_12,GPT2,GPT2,1,news,12,P1GPT2,22,56,0.392857142857143,0.23310255882981942
P1_GPT2_13,GPT2,GPT2,1,news,13,P1GPT2,17,56,0.303571428571429,0.2851154865677451
P1_GPT2_14,GPT2,GPT2,1,news,14,P1GPT2,16,56,0.285714285714286,0.2724565555348019
P1_GPT2_15,GPT2,GPT2,1,news,15,P1GPT2,8,56,0.142857142857143,0.06546963405992749
P2_GPT2_01,GPT2,GPT2,2,reaction,1,P2GPT2,26,60,0.433333333333333,0.2899478597442136
P2_GPT2_02,GPT2,GPT2,2,reaction,2,P2GPT2,26,60,0.433333333333333,0.24740328276138204
P2_GPT2_03,GPT2,GPT2,2,reaction,3,P2GPT2,23,60,0.383333333333333,0.27015110760105143
P2_GPT2_04,GPT2,GPT2,2,reaction,4,P2GPT2,27,60,0.45,0.29546226260510294
P2_GPT2_05,GPT2,GPT2,2,reaction,5,P2GPT2,31,60,0.516666666666667,0.25074394118910576
P2_GPT2_06,GPT2,GPT2,2,reaction,6,P2GPT2,30,60,0.5,0.2789824455136464
P2_GPT2_07,GPT2,GPT2,2,reaction,7,P2GPT2,22,60,0.366666666666667,0.21824315074511327
P2_GPT2_08,GPT2,GPT2,2,reaction,8,P2GPT2,32,60,0.533333333333333,0.23588140742968802
P2_GPT2_09,GPT2,GPT2,2,reaction,9,P2GPT2,30,60,0.5,0.23266213596757618
P2_GPT2_10,GPT2,GPT2,2,reaction,10,P2GPT2,13,60,0.216666666666667,0.21738233520600345
P2_GPT2_11,GPT2,GPT2,2,reaction,11,P2GPT2,26,60,0.433333333333333,0.2513207209334624
P2_GPT2_12,GPT2,GPT2,2,reaction,12,P2GPT2,20,60,0.333333333333333,0.24455438198230356
P2_GPT2_13,GPT2,GPT2,2,reaction,13,P2GPT2,13,60,0.216666666666667,0.14346303011155465
P2_GPT2_14,GPT2,GPT2,2,reaction,14,P2GPT2,25,60,0.416666666666667,0.2203589007606742
P2_GPT2_15,GPT2,GPT2,2,reaction,15,P2GPT2,14,60,0.233333333333333,0.2509993753492084
P3_GPT2_01,GPT2,GPT2,3,account,1,P3GPT2,8,58,0.137931034482759,0.1307279655313688
P3_GPT2_02,GPT2,GPT2,3,account,2,P3GPT2,17,58,0.293103448275862,0.22333356758804584
P3_GPT2_03,GPT2,GPT2,3,account,3,P3GPT2,19,58,0.327586206896552,0.16471583211570434
P3_GPT2_04,GPT2,GPT2,3,account,4,P3GPT2,7,58,0.120689655172414,0.0
P3_GPT2_05,GPT2,GPT2,3,account,5,P3GPT2,10,58,0.172413793103448,0.11488252974668889
P3_GPT2_06,GPT2,GPT2,3,account,6,P3GPT2,18,58,0.310344827586207,0.17289083998400806
P3_GPT2_07,GPT2,GPT2,3,account,7,P3GPT2,21,58,0.362068965517241,0.11402129357942238
P3_GPT2_08,GPT2,GPT2,3,account,8,P3GPT2,21,58,0.362068965517241,0.20398222216981635
P3_GPT2_09,GPT2,GPT2,3,account,9,P3GPT2,19,58,0.327586206896552,0.17496209618314282
P3_GPT2_10,GPT2,GPT2,3,account,10,P3GPT2,10,58,0.172413793103448,0.19406248093162787
P3_GPT2_11,GPT2,GPT2,3,account,11,P3GPT2,16,58,0.275862068965517,0.18701184002069154
P3_GPT2_12,GPT2,GPT2,3,account,12,P3GPT2,17,58,0.293103448275862,0.1173375827920055
P3_GPT2_13,GPT2,GPT2,3,account,13,P3GPT2,7,58,0.120689655172414,0.01220352032636796
P3_GPT2_14,GPT2,GPT2,3,account,14,P3GPT2,16,58,0.275862068965517,0.2070577399621162
P3_GPT2_15,GPT2,GPT2,3,account,15,P3GPT2,17,58,0.293103448275862,0.20666099349074843
P4_GPT2_01,GPT2,GPT2,4,reply,1,P4GPT2,33,60,0.55,0.19900711365502
P4_GPT2_02,GPT2,GPT2,4,reply,2,P4GPT2,22,60,0.366666666666667,0.17976208276804637
P4_GPT2_03,GPT2,GPT2,4,reply,3,P4GPT2,17,60,0.283333333333333,0.19489104345049593
P4_GPT2_04,GPT2,GPT2,4,reply,4,P4GPT2,25,60,0.416666666666667,0.22832695769984715
P4_GPT2_05,GPT2,GPT2,4,reply,5,P4GPT2,26,60,0.433333333333333,0.22226175808151197
P4_GPT2_06,GPT2,GPT2,4,reply,6,P4GPT2,28,60,0.466666666666667,0.19879579793769225
P4_GPT2_07,GPT2,GPT2,4,reply,7,P4GPT2,21,60,0.35,0.21594356102201734
P4_GPT2_08,GPT2,GPT2,4,reply,8,P4GPT2,19,60,0.316666666666667,0.19024417890605752
P4_GPT2_09,GPT2,GPT2,4,reply,9,P4GPT2,35,60,0.583333333333333,0.14372523540918217
P4_GPT2_10,GPT2,GPT2,4,reply,10,P4GPT2,38,60,0.633333333333333,0.18028224716632743
P4_GPT2_11,GPT2,GPT2,4,reply,11,P4GPT2,26,60,0.433333333333333,0.22987250627504183
P4_GPT2_12,GPT2,GPT2,4,reply,12,P4GPT2,23,60,0.383333333333333,0.19828051979294234
P4_GPT2_13,GPT2,GPT2,4,reply,13,P4GPT2,24,60,0.4,0.24377521749496145
P4_GPT2_14,GPT2,GPT2,4,reply,14,P4GPT2,20,60,0.333333333333333,0.19621510646650145
P4_GPT2_15,GPT2,GPT2,4,reply,15,P4GPT2,25,60,0.416666666666667,0.20626596882317266
P1_H_01.GPT2,H,GPT2,1,news,1,P1H,46,56,0.821428571428571,0.11383280098209726
P1_H_02.GPT2,H,GPT2,1,news,2,P1H,39,56,0.696428571428571,0.13579645843578478
P1_H_03.GPT2,H,GPT2,1,news,3,P1H,36,56,0.642857142857143,0.2032561153377704
P1_H_04.GPT2,H,GPT2,1,news,4,P1H,40,56,0.714285714285714,0.22256519141362016
P1_H_05.GPT2,H,GPT2,1,news,5,P1H,35,56,0.625,0.1659419695909608
P1_H_06.GPT2,H,GPT2,1,news,6,P1H,27,56,0.482142857142857,0.14582036594617492
P1_H_07.GPT2,H,GPT2,1,news,7,P1H,30,56,0.535714285714286,0.15490362048636025
P1_H_08.GPT2,H,GPT2,1,news,8,P1H,30,56,0.535714285714286,0.15737519265947048
P1_H_09.GPT2,H,GPT2,1,news,9,P1H,32,56,0.571428571428571,0.181705397704608
P1_H_10.GPT2,H,GPT2,1,news,10,P1H,37,56,0.660714285714286,0.1797803142838393
P1_H_11.GPT2,H,GPT2,1,news,11,P1H,36,56,0.642857142857143,0.2101258271899221
P1_H_12.GPT2,H,GPT2,1,news,12,P1H,47,56,0.839285714285714,0.15834734849094034
P1_H_13.GPT2,H,GPT2,1,news,13,P1H,44,56,0.785714285714286,0.2029034180039233
P1_H_14.GPT2,H,GPT2,1,news,14,P1H,31,56,0.553571428571429,0.09638819959095649
P1_H_15.GPT2,H,GPT2,1,news,15,P1H,41,56,0.732142857142857,0.1918434470600699
P2_H_01.GPT2,H,GPT2,2,reaction,1,P2H,53,60,0.883333333333333,0.07144025489714849
P2_H_02.GPT2,H,GPT2,2,reaction,2,P2H,44,60,0.733333333333333,0.08326621412794258
P2_H_03.GPT2,H,GPT2,2,reaction,3,P2H,52,60,0.866666666666667,0.07291801788878398
P2_H_04.GPT2,H,GPT2,2,reaction,4,P2H,47,60,0.783333333333333,0.08473367134093761
P2_H_05.GPT2,H,GPT2,2,reaction,5,P2H,43,60,0.716666666666667,0.08887969570524278
P2_H_06.GPT2,H,GPT2,2,reaction,6,P2H,49,60,0.816666666666667,0.06106204603951499
P2_H_07.GPT2,H,GPT2,2,reaction,7,P2H,41,60,0.683333333333333,0.09121148558796162
P2_H_08.GPT2,H,GPT2,2,reaction,8,P2H,42,60,0.7,0.07818318125280262
P2_H_09.GPT2,H,GPT2,2,reaction,9,P2H,35,60,0.583333333333333,0.07080756655509692
P2_H_10.GPT2,H,GPT2,2,reaction,10,P2H,50,60,0.833333333333333,0.07404841507920047
P2_H_11.GPT2,H,GPT2,2,reaction,11,P2H,49,60,0.816666666666667,0.050551696840346716
P2_H_12.GPT2,H,GPT2,2,reaction,12,P2H,54,60,0.9,0.10162912020516891
P2_H_13.GPT2,H,GPT2,2,reaction,13,P2H,44,60,0.733333333333333,0.08131577529280888
P2_H_14.GPT2,H,GPT2,2,reaction,14,P2H,44,60,0.733333333333333,0.07571429749815979
P2_H_15.GPT2,H,GPT2,2,reaction,15,P2H,47,60,0.783333333333333,0.08022655241595293
P3_H_01.GPT2,H,GPT2,3,account,1,P3H,49,58,0.844827586206897,0.09496943546542892
P3_H_02.GPT2,H,GPT2,3,account,2,P3H,52,58,0.896551724137931,0.11489495612961434
P3_H_03.GPT2,H,GPT2,3,account,3,P3H,42,58,0.724137931034483,0.09110765142174246
P3_H_04.GPT2,H,GPT2,3,account,4,P3H,40,58,0.689655172413793,0.04971980850496804
P3_H_05.GPT2,H,GPT2,3,account,5,P3H,47,58,0.810344827586207,0.09857884136242508
P3_H_06.GPT2,H,GPT2,3,account,6,P3H,42,58,0.724137931034483,0.034569730031897734
P3_H_07.GPT2,H,GPT2,3,account,7,P3H,37,58,0.637931034482759,0.006637211160095623
P3_H_08.GPT2,H,GPT2,3,account,8,P3H,35,58,0.603448275862069,0.030737033014218682
P3_H_09.GPT2,H,GPT2,3,account,9,P3H,45,58,0.775862068965517,0.013761058230231603
P3_H_10.GPT2,H,GPT2,3,account,10,P3H,49,58,0.844827586206897,0.017755047565114656
P3_H_11.GPT2,H,GPT2,3,account,11,P3H,41,58,0.706896551724138,0.04504773419588754
P3_H_12.GPT2,H,GPT2,3,account,12,P3H,43,58,0.741379310344828,0.09668124743137575
P3_H_13.GPT2,H,GPT2,3,account,13,P3H,48,58,0.827586206896552,0.022053923788035484
P3_H_14.GPT2,H,GPT2,3,account,14,P3H,43,58,0.741379310344828,0.08030428125405427
P3_H_15.GPT2,H,GPT2,3,account,15,P3H,48,58,0.827586206896552,0.09583271290388838
P4_H_01.GPT2,H,GPT2,4,reply,1,P4H,49,60,0.816666666666667,0.06002581646760644
P4_H_02.GPT2,H,GPT2,4,reply,2,P4H,47,60,0.783333333333333,0.07688184283133262
P4_H_03.GPT2,H,GPT2,4,reply,3,P4H,45,60,0.75,0.08104174972625479
P4_H_04.GPT2,H,GPT2,4,reply,4,P4H,51,60,0.85,0.07938093489274553
P4_H_05.GPT2,H,GPT2,4,reply,5,P4H,47,60,0.783333333333333,0.023768626719825027
P4_H_06.GPT2,H,GPT2,4,reply,6,P4H,51,60,0.85,0.08411780846508587
P4_H_07.GPT2,H,GPT2,4,reply,7,P4H,56,60,0.933333333333333,0.06500431441938141
P4_H_08.GPT2,H,GPT2,4,reply,8,P4H,39,60,0.65,0.06885595152725633
P4_H_09.GPT2,H,GPT2,4,reply,9,P4H,36,60,0.6,0.10804287228814889
P4_H_10.GPT2,H,GPT2,4,reply,10,P4H,47,60,0.783333333333333,0.06259313440562754
P4_H_11.GPT2,H,GPT2,4,reply,11,P4H,49,60,0.816666666666667,0.07582368955492766
P4_H_12.GPT2,H,GPT2,4,reply,12,P4H,47,60,0.783333333333333,0.09414441076610196
P4_H_13.GPT2,H,GPT2,4,reply,13,P4H,51,60,0.85,0.11451271930129249
P4_H_14.GPT2,H,GPT2,4,reply,14,P4H,55,60,0.916666666666667,0.03223687761189629
P4_H_15.GPT2,H,GPT2,4,reply,15,P4H,46,60,0.766666666666667,0.09693005376737111
P1_GPT35_01,GPT35,GPT35,1,news,1,P1GPT3,44,57,0.771929824561403,0.2973190499532808
P1_GPT35_02,GPT35,GPT35,1,news,2,P1GPT3,31,57,0.543859649122807,0.2626610304232006
P1_GPT35_03,GPT35,GPT35,1,news,3,P1GPT3,29,57,0.508771929824561,0.2929694115135969
P1_GPT35_04,GPT35,GPT35,1,news,4,P1GPT3,29,57,0.508771929824561,0.271124007399302
P1_GPT35_05,GPT35,GPT35,1,news,5,P1GPT3,35,57,0.614035087719298,0.28950427559024733
P1_GPT35_06,GPT35,GPT35,1,news,6,P1GPT3,39,57,0.68421052631579,0.240849790148191
P1_GPT35_07,GPT35,GPT35,1,news,7,P1GPT3,42,57,0.736842105263158,0.21515671203713368
P1_GPT35_08,GPT35,GPT35,1,news,8,P1GPT3,36,57,0.631578947368421,0.24640309844673708
P1_GPT35_09,GPT35,GPT35,1,news,9,P1GPT3,42,57,0.736842105263158,0.2482343126896827
P1_GPT35_10,GPT35,GPT35,1,news,10,P1GPT3,36,57,0.631578947368421,0.2560453973529477
P1_GPT35_11,GPT35,GPT35,1,news,11,P1GPT3,40,57,0.701754385964912,0.25590285548565833
P1_GPT35_12,GPT35,GPT35,1,news,12,P1GPT3,33,57,0.578947368421053,0.2514709641991087
P1_GPT35_13,GPT35,GPT35,1,news,13,P1GPT3,38,57,0.666666666666667,0.21387222747723042
P1_GPT35_14,GPT35,GPT35,1,news,14,P1GPT3,38,57,0.666666666666667,0.25086813055162127
P1_GPT35_15,GPT35,GPT35,1,news,15,P1GPT3,43,57,0.754385964912281,0.2865306396966484
P2_GPT35_01,GPT35,GPT35,2,reaction,1,P2GPT3,35,61,0.573770491803279,0.09426003300656623
P2_GPT35_02,GPT35,GPT35,2,reaction,2,P2GPT3,39,61,0.639344262295082,0.170116554508911
